Protein,Label,log2FC,SE,DF,pvalue,adj.pvalue,issue
Q5EG05,M-Norm,0.596600320308424,0.567427226625741,10.605176955788,0.316436802859187,0.99768989811509,NA
Q5GAN3,ctrlH-M,0.712995534797003,1.08815467950035,10.605176955788,0.526274716138373,0.9575407481879,NA
Q5GAN3,ctrlH-Norm,0.562954194486728,1.08815467950035,10.605176955788,0.615532225156917,0.999843706217135,NA
Q5GAN3,M-Norm,-0.150041340310275,0.888474575332539,10.605176955788,0.869072520808778,0.99768989811509,NA
Q5HYW3,ctrlH-M,0.0148721177575506,0.404413363817111,10.605176955788,0.971347831623771,0.998441172273122,NA
Q5HYW3,ctrlH-Norm,0.0890470278245753,0.404413363817111,10.605176955788,0.829905698296726,0.999843706217135,NA
Q5HYW3,M-Norm,0.0741749100670246,0.330202128838152,10.605176955788,0.826532595799359,0.99768989811509,NA
Q5JSP0,ctrlH-M,0.289984877325525,0.414874961338307,10.605176955788,0.499613212237775,0.950524681632436,NA
Q5JSP0,ctrlH-Norm,0.551947858411851,0.414874961338307,10.605176955788,0.211287105933975,0.999843706217135,NA
Q5JSP0,M-Norm,0.261962981086325,0.33874398744525,10.605176955788,0.456215111773777,0.99768989811509,NA
Q5MIZ7,ctrlH-M,-0.0163917527969446,0.910597289049702,6.605176955788,0.986169572043119,0.998441172273122,NA
Q5MIZ7,ctrlH-Norm,0.862299441176639,0.858519357356175,6.605176955788,0.350551282959939,0.999843706217135,NA
Q5MIZ7,M-Norm,0.878691193973584,0.678719146147387,6.605176955788,0.23886326818986,0.99768989811509,NA
Q5QJ74,ctrlH-M,1.19292625419037,0.676055464033829,10.605176955788,0.106378320166281,0.933647425157431,NA
Q5QJ74,ctrlH-Norm,0.718750489255798,0.676055464033829,10.605176955788,0.311321689689274,0.999843706217135,NA
Q5QJ74,M-Norm,-0.474175764934575,0.551996974901128,10.605176955788,0.409326842001133,0.99768989811509,NA
Q5T3F8,ctrlH-M,-1.48256117786305,1.0706049129961,7.605176955788,0.205382732993022,0.933647425157431,NA
Q5T3F8,ctrlH-Norm,0.159025873097622,0.757031993951174,7.605176955788,0.839134887294093,0.999843706217135,NA
Q5T3F8,M-Norm,1.64158705096067,0.977324101706364,7.605176955788,0.133492058556411,0.99768989811509,NA
Q5T5P2,ctrlH-M,0.615860931022676,0.395535126219754,10.605176955788,0.148781461260862,0.933647425157431,NA
Q5T5P2,ctrlH-Norm,0.292608359016226,0.395535126219754,10.605176955788,0.475491987731216,0.999843706217135,NA
Q5T5P2,M-Norm,-0.323252572006449,0.322953078195246,10.605176955788,0.339152671665702,0.99768989811509,NA
Q5TB80,ctrlH-M,0.0502695890466015,0.479695067952432,5.605176955788,0.920186988281389,0.998441172273122,NA
Q5TB80,ctrlH-Norm,0.158623908564902,0.391669382871054,5.605176955788,0.700481499768835,0.999843706217135,NA
Q5TB80,M-Norm,0.108354319518301,0.479695067952432,5.605176955788,0.829302543158853,0.99768989811509,NA
Q5VIR6,ctrlH-M,-0.214033893555976,0.406273864849722,10.605176955788,0.609159805348718,0.966667122357415,NA
Q5VIR6,ctrlH-Norm,-0.334449409447951,0.406273864849722,10.605176955788,0.428510876738995,0.999843706217135,NA
Q5VIR6,M-Norm,-0.120415515891975,0.331721221570091,10.605176955788,0.72373444265202,0.99768989811509,NA
Q5VST9,ctrlH-M,0.0976612661767282,0.817617775470598,10.605176955788,0.907154501566218,0.995049683513813,NA
Q5VST9,ctrlH-Norm,0.0524557217525281,0.817617775470598,10.605176955788,0.950038676687049,0.999843706217135,NA
Q5VST9,M-Norm,-0.0452055444242001,0.667582118177477,10.605176955788,0.947272004441165,0.99768989811509,NA
Q641Q2,ctrlH-M,-0.627725609407329,0.617395600248891,10.605176955788,0.331915560415817,0.933647425157431,NA
Q641Q2,ctrlH-Norm,-0.675167582427829,0.617395600248891,10.605176955788,0.298359094066645,0.999843706217135,NA
Q641Q2,M-Norm,-0.0474419730205,0.50410139668304,10.605176955788,0.926774692527554,0.99768989811509,NA
Q68DQ2,ctrlH-M,-0.240315487725151,0.648244945192916,9.605176955788,0.718892780756159,0.974568431857905,NA
Q68DQ2,ctrlH-Norm,-0.254945130233735,0.683310169500212,9.605176955788,0.717173299062989,0.999843706217135,NA
Q68DQ2,M-Norm,-0.0146296425085836,0.571698304545051,9.605176955788,0.980108339082547,0.99768989811509,NA
Q68EM7;Q17R89,ctrlH-M,-1.24492407526622,0.663967354688902,9.605176955788,0.0914824697277884,0.933647425157431,NA
Q68EM7;Q17R89,ctrlH-Norm,-0.525947428103551,0.629894739844142,9.605176955788,0.42401204416414,0.999843706217135,NA
Q68EM7;Q17R89,M-Norm,0.718976647162667,0.555514944591776,9.605176955788,0.225828533026461,0.99768989811509,NA
Q6DRA6;Q6DN03,ctrlH-M,0.0932422272388966,0.421643970925813,10.605176955788,0.829183570086194,0.992624765625825,NA
Q6DRA6;Q6DN03,ctrlH-Norm,-0.0793450538888791,0.421643970925813,10.605176955788,0.854287642890567,0.999843706217135,NA
Q6DRA6;Q6DN03,M-Norm,-0.172587281127776,0.344270860629716,10.605176955788,0.626393579437575,0.99768989811509,NA
Q6IQ49,ctrlH-M,0.349721621248351,0.291745731299247,10.605176955788,0.256736551602937,0.933647425157431,NA
Q6IQ49,ctrlH-Norm,0.225252889826226,0.291745731299247,10.605176955788,0.456923948230384,0.999843706217135,NA
Q6IQ49,M-Norm,-0.124468731422125,0.238209392106095,10.605176955788,0.612050266198604,0.99768989811509,NA
Q6K0P9,ctrlH-M,-0.556382383960499,0.864300088650794,4.605176955788,0.550419572270608,0.959133353252005,NA
Q6K0P9,ctrlH-Norm,0.659504009940101,0.998007777686307,4.605176955788,0.54033759011544,0.999843706217135,NA
Q6K0P9,M-Norm,1.2158863939006,0.864300088650794,4.605176955788,0.223256143090495,0.99768989811509,NA
Q6NZ67;Q6P582,ctrlH-M,0.522470672015002,0.385501823343545,10.605176955788,0.203483834011693,0.933647425157431,NA
Q6NZ67;Q6P582,ctrlH-Norm,0.361701614779751,0.385501823343545,10.605176955788,0.368986877294078,0.999843706217135,NA
Q6NZ67;Q6P582,M-Norm,-0.160769057235251,0.314760920701409,10.605176955788,0.619979038188351,0.99768989811509,NA
Q6P9B6,ctrlH-M,0.385271455374096,0.789517917171315,9.605176955788,0.636508298926252,0.97137009347756,NA
Q6P9B6,ctrlH-Norm,0.638634704268021,0.749002461532056,9.605176955788,0.414610022733728,0.999843706217135,NA
Q6P9B6,M-Norm,0.253363248893925,0.660558081529681,9.605176955788,0.709657609457999,0.99768989811509,NA
Q6PCD5,ctrlH-M,-0.955098702909949,0.407930260590812,10.605176955788,0.0398839104747846,0.933647425157431,NA
Q6PCD5,ctrlH-Norm,-0.0605325147888242,0.407930260590812,10.605176955788,0.884819263815083,0.999843706217135,NA
Q6PCD5,M-Norm,0.894566188121125,0.333073663029355,10.605176955788,0.0218071129921594,0.99768989811509,NA
Q6PJ61,ctrlH-M,0.339618783038999,0.462746358544361,10.605176955788,0.478909267382905,0.943168169283375,NA
Q6PJ61,ctrlH-Norm,0.5299793598922,0.462746358544361,10.605176955788,0.277276544229918,0.999843706217135,NA
Q6PJ61,M-Norm,0.1903605768532,0.377830819588226,10.605176955788,0.624685550888937,0.99768989811509,NA
Q6Q759,ctrlH-M,0.254625773647576,0.722241600504879,10.605176955788,0.731332726214548,0.975924059797944,NA
Q6Q759,ctrlH-Norm,0.247457338703051,0.722241600504879,10.605176955788,0.738575601963549,0.999843706217135,NA
Q6Q759,M-Norm,-0.00716843494452538,0.589707797416002,10.605176955788,0.990526879654289,0.998675638262048,NA
Q6R2W3,ctrlH-M,-0.580416584391594,0.678361351846573,3.605176955788,0.445333925699382,0.942516713585552,SingleMeasurePerCondition
Q6R2W3,ctrlH-Norm,-1.05302442513819,0.678361351846573,3.605176955788,0.203174249759254,0.999843706217135,SingleMeasurePerCondition
Q6R2W3,M-Norm,-0.472607840746599,0.678361351846573,3.605176955788,0.528285796428864,0.99768989811509,SingleMeasurePerCondition
Q6TFL3,ctrlH-M,-0.627752910921475,0.535751549757041,10.605176955788,0.266959232235194,0.933647425157431,NA
Q6TFL3,ctrlH-Norm,-0.626726430110375,0.535751549757041,10.605176955788,0.267696781460538,0.999843706217135,NA
Q6TFL3,M-Norm,0.00102648081109979,0.437439308603354,10.605176955788,0.99817126880546,0.999547034032569,NA
Q6UW78,ctrlH-M,0.104232905008322,0.436148970830832,10.605176955788,0.815672790019361,0.989272782437838,NA
Q6UW78,ctrlH-Norm,0.0369232613483718,0.436148970830832,10.605176955788,0.934110650077695,0.999843706217135,NA
Q6UW78,M-Norm,-0.0673096436599501,0.356114143458521,10.605176955788,0.853652323393742,0.99768989811509,NA
Q6ZN06;Q86XN6;P17035;P0CJ79;Q7L2R6;Q5VIY5,ctrlH-M,0.238855255899377,0.426740826583552,10.605176955788,0.587297340453744,0.963649463075678,NA
Q6ZN06;Q86XN6;P17035;P0CJ79;Q7L2R6;Q5VIY5,ctrlH-Norm,0.414202373660826,0.426740826583552,10.605176955788,0.353355001826975,0.999843706217135,NA
Q6ZN06;Q86XN6;P17035;P0CJ79;Q7L2R6;Q5VIY5,M-Norm,0.175347117761449,0.348432425847742,10.605176955788,0.625079114397929,0.99768989811509,NA
Q6ZNA4,ctrlH-M,-0.504396521991326,0.416038601874614,10.605176955788,0.251684404153704,0.933647425157431,NA
Q6ZNA4,ctrlH-Norm,-0.691336141009401,0.416038601874614,10.605176955788,0.125809162638728,0.999843706217135,NA
Q6ZNA4,M-Norm,-0.186939619018075,0.339694095964574,10.605176955788,0.593503016131063,0.99768989811509,NA
Q6ZRK6,ctrlH-M,-0.50393884478735,0.969266045875005,10.605176955788,0.613800023010851,0.966679935493861,NA
Q6ZRK6,ctrlH-Norm,-0.361280658467325,0.969266045875005,10.605176955788,0.716686518558863,0.999843706217135,NA
Q6ZRK6,M-Norm,0.142658186320025,0.791402412466278,10.605176955788,0.860346667239609,0.99768989811509,NA
Q6ZSR9,ctrlH-M,0.585099936535277,0.488970505686491,10.605176955788,0.257529793863513,0.933647425157431,NA
Q6ZSR9,ctrlH-Norm,0.420953605212627,0.488970505686491,10.605176955788,0.408336547195532,0.999843706217135,NA
Q6ZSR9,M-Norm,-0.16414633132265,0.399242746067521,10.605176955788,0.689152278243732,0.99768989811509,NA
Q7L523,ctrlH-M,-0.0204485015165215,0.562483635249059,10.605176955788,0.971675372350092,0.998441172273122,NA
Q7L523,ctrlH-Norm,-0.203359270436021,0.56248363524906,10.605176955788,0.724796811563875,0.999843706217135,NA
Q7L523,M-Norm,-0.1829107689195,0.459265965008655,10.605176955788,0.698333322751914,0.99768989811509,NA
Q7Z309,ctrlH-M,0.561934588512978,0.420526900121045,10.605176955788,0.20942665907876,0.933647425157431,NA
Q7Z309,ctrlH-Norm,0.157390125030628,0.420526900121045,10.605176955788,0.715579392656134,0.999843706217135,NA
Q7Z309,M-Norm,-0.40454446348235,0.343358776136969,10.605176955788,0.264479067604889,0.99768989811509,NA
Q7Z3C6,ctrlH-M,-0.120041818114342,0.664094650436564,8.605176955788,0.860741128968203,0.993126511918556,NA
Q7Z3C6,ctrlH-Norm,-0.0420486591801829,0.643006880361562,8.605176955788,0.949354371710669,0.999843706217135,NA
Q7Z3C6,M-Norm,0.0779931589341589,0.43925732301588,8.605176955788,0.863179909497304,0.99768989811509,NA
Q7Z4F1,ctrlH-M,-0.0655322892276002,0.405272408683501,10.605176955788,0.874581952726507,0.99383730886006,NA
Q7Z4F1,ctrlH-Norm,0.0693173974377995,0.405272408683501,10.605176955788,0.867412626277556,0.999843706217135,NA
Q7Z4F1,M-Norm,0.1348496866654,0.330903536034422,10.605176955788,0.691731377269691,0.99768989811509,NA
Q7Z4H3,ctrlH-M,0.693020458831476,0.351425230663118,10.605176955788,0.0752456068968889,0.933647425157431,NA
Q7Z4H3,ctrlH-Norm,-0.0490721982277742,0.351425230663118,10.605176955788,0.891562760145321,0.999843706217135,NA
Q7Z4H3,M-Norm,-0.74209265705925,0.286937499288174,10.605176955788,0.025978847291104,0.99768989811509,NA
Q7Z569,ctrlH-M,-0.211063226601047,0.387411241452355,10.605176955788,0.597157991999784,0.965946806691302,NA
Q7Z569,ctrlH-Norm,-0.346243662381497,0.387411241452355,10.605176955788,0.391293661971288,0.999843706217135,NA
Q7Z569,M-Norm,-0.13518043578045,0.316319954058813,10.605176955788,0.67766933373712,0.99768989811509,NA
Q86UW7,ctrlH-M,-0.157686491615252,0.365075002737836,10.605176955788,0.674443264973641,0.972603052827562,NA
Q86UW7,ctrlH-Norm,-0.140661295122027,0.365075002737836,10.605176955788,0.707634896238035,0.999843706217135,NA
Q86UW7,M-Norm,0.0170251964932246,0.298082491517624,10.605176955788,0.955514892973942,0.99768989811509,NA
Q86V86,ctrlH-M,-0.430610970257625,0.745831169635608,10.605176955788,0.575749828272534,0.960153241560785,NA
Q86V86,ctrlH-Norm,-0.220657430029175,0.745831169635608,10.605176955788,0.773053648590964,0.999843706217135,NA
Q86V86,M-Norm,0.20995354022845,0.608968599956801,10.605176955788,0.737008000151686,0.99768989811509,NA
Q86W92,ctrlH-M,-0.522511967008852,0.480039424306385,7.605176955788,0.309670894427403,0.933647425157431,NA
Q86W92,ctrlH-Norm,-0.645706612852952,0.438214035307334,7.605176955788,0.180761020258958,0.999843706217135,NA
Q86W92,M-Norm,-0.1231946458441,0.438214035307334,7.605176955788,0.786107752712204,0.99768989811509,NA
Q86WA8,ctrlH-M,-0.299166079231238,0.612834129649611,8.605176955788,0.637627738207864,0.97137009347756,NA
Q86WA8,ctrlH-Norm,0.0526446934899957,0.612834129649611,8.605176955788,0.933508413220742,0.999843706217135,NA
Q86WA8,M-Norm,0.351810772721233,0.54813550913138,8.605176955788,0.53770156907358,0.99768989811509,NA
Q86WP2,ctrlH-M,1.49330280859647,1.04839412312586,9.605176955788,0.186007034588622,0.933647425157431,NA
Q86WP2,ctrlH-Norm,0.82747914256492,1.04839412312586,9.605176955788,0.448990850132751,0.999843706217135,NA
Q86WP2,M-Norm,-0.66582366603155,0.663062662922547,9.605176955788,0.339925150750203,0.99768989811509,NA
Q86WQ0,ctrlH-M,0.615699628195324,0.612326882243082,10.605176955788,0.337043197319577,0.933647425157431,NA
Q86WQ0,ctrlH-Norm,0.42562940123375,0.612326882243082,10.605176955788,0.501937493524119,0.999843706217135,NA
Q86WQ0,M-Norm,-0.190070226961574,0.499962805761611,10.605176955788,0.711323685652573,0.99768989811509,NA
Q86X95,ctrlH-M,-Inf,NA,NA,NA,NA,oneConditionMissing
Q86X95,ctrlH-Norm,-Inf,NA,NA,NA,NA,oneConditionMissing
Q86X95,M-Norm,-0.392187476724228,0.362492197263808,8.605176955788,0.308672919805484,0.99768989811509,NA
Q86Y91,ctrlH-M,0.457205735009794,0.484449533410339,8.605176955788,0.371031344436394,0.933647425157431,NA
Q86Y91,ctrlH-Norm,0.7219814185585,0.559394137046495,8.605176955788,0.230421465105639,0.999843706217135,NA
Q86Y91,M-Norm,0.264775683548706,0.484449533410339,8.605176955788,0.598571095869052,0.99768989811509,NA
Q86YQ8;Q8IYJ1;Q9HCH3,ctrlH-M,-0.435523257136397,0.678361351846573,3.605176955788,0.559385526493394,0.960118184008086,SingleMeasurePerCondition
Q86YQ8;Q8IYJ1;Q9HCH3,ctrlH-Norm,-0.226727526758597,0.678361351846573,3.605176955788,0.75673192178317,0.999843706217135,SingleMeasurePerCondition
Q86YQ8;Q8IYJ1;Q9HCH3,M-Norm,0.208795730377799,0.678361351846573,3.605176955788,0.775188361709671,0.99768989811509,SingleMeasurePerCondition
Q86YS6;A4D1S5,ctrlH-M,0.848857406361752,0.368861409292825,10.605176955788,0.0427606780201023,0.933647425157431,NA
Q86YS6;A4D1S5,ctrlH-Norm,0.416666471008077,0.368861409292825,10.605176955788,0.283546325918575,0.999843706217135,NA
Q86YS6;A4D1S5,M-Norm,-0.432190935353675,0.301174079523775,10.605176955788,0.180108723037291,0.99768989811509,NA
Q86YV0;Q5VWQ8;Q96PV0,ctrlH-M,0.6619921742045,0.384681105203113,10.605176955788,0.114270230820413,0.933647425157431,NA
Q86YV0;Q5VWQ8;Q96PV0,ctrlH-Norm,0.262311247037151,0.384681105203113,10.605176955788,0.509924552176485,0.999843706217135,NA
Q86YV0;Q5VWQ8;Q96PV0,M-Norm,-0.39968092716735,0.31409080714584,10.605176955788,0.230386002900234,0.99768989811509,NA
Q8IV50,ctrlH-M,0.422010831921275,0.602734370199228,10.605176955788,0.498898680864828,0.950283201647291,NA
Q8IV50,ctrlH-Norm,0.668000955623025,0.602734370199228,10.605176955788,0.29224068381471,0.999843706217135,NA
Q8IV50,M-Norm,0.24599012370175,0.492130552475296,10.605176955788,0.627390732054733,0.99768989811509,NA
Q8IVH2,ctrlH-M,-0.244876877223351,0.543477896403389,10.605176955788,0.661368859509272,0.972603052827562,NA
Q8IVH2,ctrlH-Norm,-0.458129287734026,0.543477896403389,10.605176955788,0.417858032739284,0.999843706217135,NA
Q8IVH2,M-Norm,-0.213252410510675,0.44374784422316,10.605176955788,0.640581430326076,0.99768989811509,NA
Q8IVW4,ctrlH-M,-1.12972282351797,0.493661578983429,10.605176955788,0.0437246476348441,0.933647425157431,NA
Q8IVW4,ctrlH-Norm,-0.345097917942096,0.493661578983429,10.605176955788,0.499560200991611,0.999843706217135,NA
Q8IVW4,M-Norm,0.784624905575875,0.403072991375353,10.605176955788,0.0785445922693237,0.99768989811509,NA
Q8IWD4,ctrlH-M,0.482370081651923,0.702032016180861,10.605176955788,0.506763421858046,0.952540987790482,NA
Q8IWD4,ctrlH-Norm,-0.125234110271427,0.702032016180861,10.605176955788,0.861780115722653,0.999843706217135,NA
Q8IWD4,M-Norm,-0.607604191923349,0.573206740913471,10.605176955788,0.312685489361584,0.99768989811509,NA
Q8IX90,ctrlH-M,-1.4423401058798,0.537134928983201,6.605176955788,0.0330646440794898,0.933647425157431,NA
Q8IX90,ctrlH-Norm,-2.4309111255973,0.569717626044264,6.605176955788,0.00424259302125397,0.999843706217135,NA
Q8IX90,M-Norm,-0.9885710197175,0.424642446604926,6.605176955788,0.0549211774435482,0.99768989811509,NA
Q8IXQ3,ctrlH-M,-0.441211678128401,0.555687255381717,9.605176955788,0.446371759465959,0.942516713585552,NA
Q8IXQ3,ctrlH-Norm,-0.126343921666885,0.585745797911295,9.605176955788,0.833734722104787,0.999843706217135,NA
Q8IXQ3,M-Norm,0.314867756461516,0.490070094822687,9.605176955788,0.535585126676076,0.99768989811509,NA
Q8IXQ4,ctrlH-M,-0.397694695067127,0.421780971853101,10.605176955788,0.366719178604241,0.933647425157431,NA
Q8IXQ4,ctrlH-Norm,-0.394609339394752,0.421780971853101,10.605176955788,0.370304898158994,0.999843706217135,NA
Q8IXQ4,M-Norm,0.003085355672375,0.34438272141843,10.605176955788,0.993018081015835,0.998874735640151,NA
Q8IYD8,ctrlH-M,2.03379813696368,0.849567900140166,10.605176955788,0.0363890541677184,0.933647425157431,NA
Q8IYD8,ctrlH-Norm,1.07054367220973,0.849567900140166,10.605176955788,0.234653917948923,0.999843706217135,NA
Q8IYD8,M-Norm,-0.96325446475395,0.693669285730394,10.605176955788,0.19341631751477,0.99768989811509,NA
Q8IZ21,ctrlH-M,-0.278578629659797,1.26130673078077,9.605176955788,0.829821390278531,0.992624765625825,NA
Q8IZ21,ctrlH-Norm,-1.28636237586865,1.19658062921041,9.605176955788,0.308622444909634,0.999843706217135,NA
Q8IZ21,M-Norm,-1.00778374620885,1.05528492284264,9.605176955788,0.363000090136561,0.99768989811509,NA
Q8IZD2,ctrlH-M,0.657892387623597,0.872693652154586,7.605176955788,0.473621467236181,0.942930751159134,NA
Q8IZD2,ctrlH-Norm,0.635836697514248,0.955987998153267,7.605176955788,0.525631338537631,0.999843706217135,NA
Q8IZD2,M-Norm,-0.0220556901093497,0.872693652154586,7.605176955788,0.980487602480146,0.99768989811509,NA
Q8IZF2,ctrlH-M,-0.409379940502396,0.924995460088707,6.605176955788,0.67220131648993,0.972603052827562,NA
Q8IZF2,ctrlH-Norm,-1.40834789685275,0.981105843593243,6.605176955788,0.196766187505315,0.999843706217135,NA
Q8IZF2,M-Norm,-0.998967956350351,0.731273119798922,6.605176955788,0.216603864920539,0.99768989811509,NA
Q8N2W9,ctrlH-M,0.400470832943407,0.365450414612792,10.605176955788,0.297415116784293,0.933647425157431,NA
Q8N2W9,ctrlH-Norm,-0.113655583941117,0.365450414612792,10.605176955788,0.761826838518706,0.999843706217135,NA
Q8N2W9,M-Norm,-0.514126416884525,0.298389014029964,10.605176955788,0.113874780777751,0.99768989811509,NA
Q8N394,ctrlH-M,Inf,NA,NA,NA,NA,oneConditionMissing
Q8N394,ctrlH-Norm,-0.2843151851636,0.631809174920392,4.605176955788,0.67309298333508,0.999843706217135,NA
Q8N394,M-Norm,-Inf,NA,NA,NA,NA,oneConditionMissing
Q8N3V7,ctrlH-M,-0.238780455673354,0.712048116093923,4.605176955788,0.752097046390702,0.978925472769786,NA
Q8N3V7,ctrlH-Norm,-0.0790225009934036,0.822202343005584,4.605176955788,0.927473119776963,0.999843706217135,NA
Q8N3V7,M-Norm,0.15975795467995,0.712048116093922,4.605176955788,0.832084692958313,0.99768989811509,NA
Q8N573,ctrlH-M,0.807664136005752,0.674300011638906,10.605176955788,0.257086833211171,0.933647425157431,NA
Q8N573,ctrlH-Norm,1.21108926864418,0.674300011638906,10.605176955788,0.100989266992632,0.999843706217135,NA
Q8N573,M-Norm,0.403425132638424,0.550563654022693,10.605176955788,0.479593949073178,0.99768989811509,NA
Q8N5F7;Q5M9Q1,ctrlH-M,-0.562263557249323,0.625695909004727,10.605176955788,0.388801573715418,0.936652679519394,NA
Q8N5F7;Q5M9Q1,ctrlH-Norm,-1.00399088047585,0.625695909004727,10.605176955788,0.137920441483858,0.999843706217135,NA
Q8N5F7;Q5M9Q1,M-Norm,-0.441727323226525,0.510878570402825,10.605176955788,0.406367789570008,0.99768989811509,NA
Q8N5I4,ctrlH-M,-0.352963993636301,0.941807969272047,9.605176955788,0.715971001121774,0.974568431857905,NA
Q8N5I4,ctrlH-Norm,-0.920994879034851,0.893477490419262,9.605176955788,0.327892163828323,0.999843706217135,NA
Q8N5I4,M-Norm,-0.56803088539855,0.787973080561154,9.605176955788,0.488159310442676,0.99768989811509,NA
Q8N668,ctrlH-M,-0.276520617658504,0.430858373335628,10.605176955788,0.534635068339253,0.9575407481879,NA
Q8N668,ctrlH-Norm,-0.295086077570804,0.430858373335628,10.605176955788,0.508111862728498,0.999843706217135,NA
Q8N668,M-Norm,-0.0185654599123,0.351794388692622,10.605176955788,0.958893211392672,0.99768989811509,NA
Q8N9V6,ctrlH-M,1.25975080455497,0.826550465648512,10.605176955788,0.156731138043217,0.933647425157431,NA
Q8N9V6,ctrlH-Norm,0.775522191378998,0.826550465648512,10.605176955788,0.368985983137485,0.999843706217135,NA
Q8N9V6,M-Norm,-0.484228613175975,0.67487562916623,10.605176955788,0.488563975866042,0.99768989811509,NA
Q8NAG6,ctrlH-M,-1.15945168777885,0.328856617330285,6.605176955788,0.0106140517986661,0.933647425157431,NA
Q8NAG6,ctrlH-Norm,0.434049864535551,0.441207450720691,6.605176955788,0.359877881752696,0.999843706217135,NA
Q8NAG6,M-Norm,1.5935015523144,0.41597437375284,6.605176955788,0.007204148798818,0.99768989811509,NA
Q8NB50,ctrlH-M,-1.013607528923,0.372331860732899,9.605176955788,0.0222235122710892,0.933647425157431,NA
Q8NB50,ctrlH-Norm,-0.0679339300325155,0.39247224178819,9.605176955788,0.866171862215512,0.999843706217135,NA
Q8NB50,M-Norm,0.945673598890483,0.328365836228395,9.605176955788,0.0170423941938486,0.99768989811509,NA
Q8NBH2,ctrlH-M,1.4145568923925,0.553019787819145,4.605176955788,0.0548492314174239,0.933647425157431,NA
Q8NBH2,ctrlH-Norm,0.219031563414802,0.553019787819145,4.605176955788,0.709735083243749,0.999843706217135,NA
Q8NBH2,M-Norm,-1.1955253289777,0.638572246729146,4.605176955788,0.125046309731596,0.99768989811509,NA
Q8NCT3,ctrlH-M,-0.0219735751368249,1.25494801769681,6.605176955788,0.986547189745098,0.998441172273122,NA
Q8NCT3,ctrlH-Norm,0.470949206257909,1.33107338002504,6.605176955788,0.734502883276273,0.999843706217135,NA
Q8NCT3,M-Norm,0.492922781394734,0.9921235202588,6.605176955788,0.635409518817963,0.99768989811509,NA
Q8ND83,ctrlH-M,0.226911789225936,0.523881548790716,9.605176955788,0.674480731740753,0.972603052827562,NA
Q8ND83,ctrlH-Norm,0.682969053897904,0.496997675494588,9.605176955788,0.200595688599694,0.999843706217135,NA
Q8ND83,M-Norm,0.456057264671968,0.438310750511953,9.605176955788,0.323594654018142,0.99768989811509,NA
Q8NDZ4,ctrlH-M,-0.741840645858874,0.581122819771336,10.605176955788,0.229001078262782,0.933647425157431,NA
Q8NDZ4,ctrlH-Norm,-0.645102858186199,0.581122819771336,10.605176955788,0.29149329854814,0.999843706217135,NA
Q8NDZ4,M-Norm,0.0967377876726754,0.474484795442375,10.605176955788,0.842306963264201,0.99768989811509,NA
Q8NEC7,ctrlH-M,-Inf,NA,NA,NA,NA,oneConditionMissing
Q8NEC7,ctrlH-Norm,-Inf,NA,NA,NA,NA,oneConditionMissing
Q8NEC7,M-Norm,-0.4431332144382,0.432207876388943,5.605176955788,0.347427291262756,0.99768989811509,NA
Q8NEE0,ctrlH-M,-1.35347683205737,0.571661281112789,9.605176955788,0.040407951663147,0.933647425157431,NA
Q8NEE0,ctrlH-Norm,-0.574055647523314,0.60258389948207,9.605176955788,0.364121365580527,0.999843706217135,NA
Q8NEE0,M-Norm,0.779421184534059,0.504157861329675,9.605176955788,0.154390981649647,0.99768989811509,NA
Q8NGI4,ctrlH-M,-0.668789007561047,0.828864811317981,10.605176955788,0.43746076615642,0.942407976099405,NA
Q8NGI4,ctrlH-Norm,-0.462691601030647,0.828864811317981,10.605176955788,0.588282747306507,0.999843706217135,NA
Q8NGI4,M-Norm,0.2060974065304,0.676765284492437,10.605176955788,0.766614241171773,0.99768989811509,NA
Q8TAA3,ctrlH-M,-0.632402861655225,0.405228640857687,10.605176955788,0.14793979458328,0.933647425157431,NA
Q8TAA3,ctrlH-Norm,-0.314213792472149,0.405228640857687,10.605176955788,0.455046890665096,0.999843706217135,NA
Q8TAA3,M-Norm,0.318189069183075,0.330867799754291,10.605176955788,0.357624346759946,0.99768989811509,NA
Q8TC12;Q96NR8,ctrlH-M,-0.0260608683669739,0.332356448661046,10.605176955788,0.938959884307754,0.998441172273122,NA
Q8TC12;Q96NR8,ctrlH-Norm,-0.157870583035774,0.332356448661046,10.605176955788,0.644415803170212,0.999843706217135,NA
Q8TC12;Q96NR8,M-Norm,-0.1318097146688,0.271367903981026,10.605176955788,0.63704276917957,0.99768989811509,NA
Q8TDI0,ctrlH-M,-0.192684398722994,0.520025865371057,10.605176955788,0.71828267813055,0.974568431857905,NA
Q8TDI0,ctrlH-Norm,-0.51027722811947,0.520025865371057,10.605176955788,0.348322986064734,0.999843706217135,NA
Q8TDI0,M-Norm,-0.317592829396475,0.42459934106945,10.605176955788,0.470732449032229,0.99768989811509,NA
Q8TDX9,ctrlH-M,0.2441325497404,0.720665189099903,10.605176955788,0.741402605312085,0.975924059797944,NA
Q8TDX9,ctrlH-Norm,0.385325091834249,0.720665189099903,10.605176955788,0.603900028598402,0.999843706217135,NA
Q8TDX9,M-Norm,0.14119254209385,0.588420662893704,10.605176955788,0.814942351761022,0.99768989811509,NA
Q8TF40,ctrlH-M,0.114591454811926,0.779680908920987,10.605176955788,0.88591057368424,0.994939568703672,NA
Q8TF40,ctrlH-Norm,-0.367209536909374,0.779680908920987,10.605176955788,0.647197957568056,0.999843706217135,NA
